Query SMILE,Closest Match,Distance,Similarity
CC1=C(N)C(N)=C(C(=O)N)N=C1CC=C(C)C(=O)NC2=CC=CC(C)=C2,S1C(C2=CCN(C(=O)CCc3c(cccc3)C(=O)N)CC2)=CC=C1,0.6754478167596121,0.14285714285714285
O=C(CCC1=CC=CC(C(=C)N)=C1F)C(N)CCCCC(=O)NC2=CC=CC=C2,O=C(NCCCCNC(=O)CCCc1c(ccc(c1)C)C)CC2=Cc3c(cccc3)C2,0.7033922231945484,0.18823529411764706
O=C(CC1=CCCC=C1)CCC2=CC=CC=C2C(=N)C=CC3=CC(C(=O)O)=CC=C3,Clc1c(C#N)ccc(c1)C(=O)NCCNC(=O)C=2OC(=O)c3c(cccc3)C2,0.6758400572328744,0.11702127659574468
CC(CC1=CC(C(=O)N)=CC=C1)N2CCCC(C3=CC=C(C(=O)N)C=C3)C2,O=C(N)c1cc(ccc1)CC(=O)NCC=CCNC(=O)C(Cc2ccccc2)CC=C,0.668456176531187,0.29333333333333333
O=C(CC1=CC(C(=O)N)=CC=C1)CC(N)C=CC2=CC=CC(=C2)CCC,Fc1c(c(NCCc2c(cccc2)C(F)(F)F)cc(c1)C(=O)N)C,0.6802757291451621,0.21333333333333335
CC1=CC=CC=C1C(=O)C2=CN=C(N)C=C2C=CC(N)CC3=CC=CC=C3,Fc1cc(ccc1)C=CCOC(=O)c2c(c(ccc2)C(=O)N)C,0.7323470751184513,0.21333333333333335
CC=CC=CC1=CC=CC(C(=O)N)=C1NC(=O)N=CCC2=CC=C(C)C=C2,O=C(NCC1(c2c3c(ccc2)cccc3)CC1)Cc4c5c(ccc4)cccc5,0.7133086500664623,0.1282051282051282
CN(CC1=CC=C(N)C(C(=O)N)=C1)C(C)C2=CC=CC=C2NC3=NC=CC=C3,O=C(NCC=CCNC(=O)CCCc1ccccc1)C=Cc2ccccc2,0.7081539550529252,0.1375
O=C(CC1=CC=CC=C1)NCCC(CC2=C(N)C(C(N)))=CC=C(N)2,O=C(N)c1cc(NC(=O)C(=C)Cc2ccccc2)cc(c1)C(=O)N,0.6996581431520027,0.27419354838709675
O=C(C(=O)NC1=CC=CC=C1)NCC2C(=O)CC3=CC=CC(C(=O)N)=C3C2,O=C(NCc1c(cccc1)CC)CCC=2Nc3c(cccc3)C2,0.7773710798781622,0.17567567567567569
CC(N)(C)C1=CC=CC=C1NC=C(C)CC2=CC=C(C(=O)N)C=C2C(=O)CC,O=C(NC1C(NC(=O)CCCc2cc3c(cc2)CCCC3)CC1)c4c(ccc(c4)C(=O)N)C,0.7063004805522635,0.23809523809523808
CC(CC1=CC=C(C(=O)C(C(N)))C=C1C)C(=O)CCC2=CC=C(C(=O)C)C(C)=C2,S1c2c(NC(=O)C1)cc(cc2)C(=O)NCCNC(=O)C=C(c3c(cccc3)C)C,0.6994648148945488,0.21176470588235294
C(=O)(N)C(CC1=CC=C(C(=O)O)C=C1C)CCC2=CC3=C(C(=O)N)C=CC=C3S2,O=C(N)c1ccc(cc1)CCC(=O)NCCNC(=O)C2=CCC2,0.7416420650988542,0.16455696202531644
C=C(N)C1=CC=CC=C1CCC(=C(C(N)))CCC2=CC3=CC=CC=C3N2,O=C(NCCNC(=O)CCc1cc(ccc1)C)C(c2ccccc2)(C)C,0.7177632564074756,0.13333333333333333
CC(N)(C)C1=CC=CC=C1NCC=CC(=O)CC=CC2=CC=CC(C(=O)N)=C2,O=C(N(Cc1ccccc1)C)CCCc2c(N)cccc2,0.6953231504330464,0.14473684210526316
O=C(CC1=CC=C(N)C=C1)NCC2=CC=CC=C2C3=C(N)CNC(O)=C3,O=C(N(CCN(C(=O)CCCCc1ccccc1)C)C)C(C2CCCCC2)C3CCCCC3,0.6906854241422773,0.13924050632911392
CC(=C(C(=O)C))CC1=CC=CC=C1CCC(=O)C2=NC3=CC=CC=C3C(=N)2,S1c2c(ccc(OC)c2)C=C1C(=O)Nc3c(cccc3)CC(=O)N,0.6765973594527867,0.19736842105263158
CC(=O)C1=CC=CC=C1CC=CC2=C(C(=O)O)C=CC=C2C=CC3=CC=C(N)N3,O=C(Nc1cnc(N2CCC([NH3+])CC2)cc1)c3c(c(ccc3)C(=O)N)C,0.6867664566095958,0.16666666666666666
CN(CC1=CC=CC(C(=O)N)=C1C)C(=C)C=CC2=CC(C(=O)C(N))=CC=C2F,Clc1c(cc(OCCCC(=O)Nc2c(cccc2)C(=O)C)cc1)CO,0.6543027106619625,0.14606741573033707
C=C(CCCC(=C)CC1=CC=CC(C(=O)N)=C1)C2(C)CC3=CC=CC=C3C2,O=C(Nc1c(NCc2ccccc2)ccc(c1)C(=O)N)c3cc(N4CC=CC4)ccc3,0.6670463787569341,0.2876712328767123
O=C(NCC1=CC=CC=C1)CCN2C(C(=O)O)=CC3=CC=CC(C(=O)C(N))=C3[NH1]2,O=C(Nc1c(N)cccc1)CCc2cc(c(cc2)C)C,0.6969287053080603,0.1891891891891892
CC(=O)C(C(N)(N)C1=CC=CC=N1)NC(=O)CCC2=CC=CC3=C2C=CC=C3,O=C(N(CCN(C(=O)CCCC(=O)c1ccccc1)C)C)c2c(c(ccc2)CO)C,0.6846378067550611,0.189873417721519
CC1=CC=C(C(=O)N)C=C1CNC(=O)NC=C2C=CC3=CC=C(C(=O)O)C=C3[NH1]2,O=C(NC)c1ccc(cc1)CC(=O)N2CCN(C(=O)Cc3cc(ccc3)C(=O)N)CC2,0.7074397640445429,0.22666666666666666
CCC1=CC=CC=C1NCC(C(=O)C(C(C)(C)))NCC(=O)NC2=NC(C)=CC=C2,O=C(N)c1cc(ccc1)C[NH+]2CCC(Cc3ccc(cc3)C(C)C)CC2,0.7205073715086305,0.13953488372093023
C(C(=O)C)=C(CC1=CC=CC(C(=O)N)=C1)CSC=CC2=CC=CC(N)=C2,O=C(N)c1c(cccc1)CC(=O)NCCNC(=O)Cc2ccccc2,0.7431851096132148,0.208955223880597
O=C(C(=C)C=CC1=CC=CC=C1)C=C(C(=O)N)CCC2=CC=CC=C2C(=O)N,Brc1cc(ccc1)CCCC(=O)N(CCN(C(=O)C=2SC(=CC2)CCC)C)C,0.702731633145281,0.12048192771084337
N=C(CCC1=CC=CC=C1)C(=O)C(C)=CC2=CC=CC=C2C(C(=C(C(=O)N))C),Clc1c(NC(=O)CCNC(=O)Cc2ccccc2)cc(cc1)C(=O)N,0.6732963723990342,0.2361111111111111
O=C(NCC1=CC=CC=C1)C(N)CC2=CC(=N)C3=CC(C(=O)(N))=CC=C3S2,O=C(Nc1c(cccc1)C)CNc2cc(c(cc2)C(=O)C)C,0.7244824009026742,0.15789473684210525
CC1=CC=CC=C1CNC(=O)CCC(C(C(=O)N))SC2=CC(C(=O)N)=CC=C2,O=C(N)c1cc(ccc1)C=2N=NN(C2)CCN3c4c(cccc4)CC3,0.6915225525977273,0.21951219512195122
NC(=O)CC(C)CC1=CC=C(CCCC(=O)NC(=O)C2=CC=CC=C(N)2)S1,O=C(N1CCN(C(=O)c2ccc(cc2)C(=O)N)CCC1)c3cc(ccc3)C(=O)C,0.710022451732476,0.13333333333333333
O=C(NCC1=CC=CC=C1)N(C)C(=C(C(=C(=O))C))CCC2=C(C(=O)N)C=CC=C2,Clc1c(cc(Cl)cc1)CNC(=O)C2Cc3c(cccc3)C(=O)C2,0.6772472958045463,0.1625
O=C(NC1=CC=CC=C1C)C=CCC(C(=O)C(N))CC2=CC(C(=O)N)=CC=C2,Fc1c(ccc(NC(=O)NNc2ccccc2)c1)C(=O)N,0.6822077993432858,0.2054794520547945
CC(CC1=C(C(=O)N)C=CC=C1C(=O)CCC)NC(=O)CC2=CC=C(O)C=C2,Fc1c(ccc(NC(=O)NNc2ccccc2)c1)C(=O)N,0.674922827822166,0.2028985507246377
NC(=O)C1=CC=C(C(=O)C(C(=O)O))C=C1N2CCCC(C3=CC(C(=O)C)=CC=C3)C(=O)2,FC(F)(F)c1c(cccc1)C(=O)CNC(=O)c2c3c(cc(c2)C(=O)N)cccc3,0.6649086540180802,0.18823529411764706
ClC1=CC=CC2=C1CCN2CC(=O)CC(=N)C3=CC(C(=N)N)=CC(C)=C3,Fc1c(cccc1)CC(=O)C[NH+](Cc2cc(ccc2)C(=O)N)C,0.6236986827533204,0.20512820512820512
O=C(C(N)(N)C1=CC=CC=C1)NCCCC2C(=O)C3=CC=CC=C3CC2,O=C(NCC=CCNC(=O)Cc1c(cccc1)C)c2cc(c(C#N)cc2)C,0.6900145289948557,0.13580246913580246
O=C(CC1=CC=CC=C1)NCC2=CC(C(=C)N)=CC=C2CC(=O)CCCC(N)C,O=C(NCCNC(=O)CCc1ccccc1)c2c3c(ccc2)C(=O)CC3,0.687974246337666,0.20512820512820512
NC1=CC=C(N)C=C1CC2=CC=CC=C2CCCC3=NC(N)=CC(N)=C3,O=C(N)c1cc(c2ccc(cc2)C(=O)CC(C)(C)C)ccc1,0.6912123195609952,0.1076923076923077
C1C=CC=C(CNC(=O)N(C)CC2=CC=C(C(=C(C(=O)O))C(C(=O)N))C=C2)C1,O=C(N)c1c(NC(=O)CCC(=O)NC(c2ccccc2)C)cccc1,0.7003210896986053,0.15789473684210525
CNC1=CC=CC=C1CC(=O)C(N)=C2C=CC3=CC=C(C(=O)C)C=C3C2,Fc1c(cccc1C(=O)N)C(=O)NCc2cnccc2,0.7394185353990883,0.14285714285714285
CC(N)(C)C1=CC=CCN1CCSC2=CC=CC=C2CC3=CC=CC(N)=C3,O=C(NCC(CNC(=O)C=CC=Cc1ccccc1)C)c2c(c(ccc2)C(=O)N)C,0.6826535588963438,0.1111111111111111
CC(C(=O)C1CCC(C(N))CC1)=C(C(=O)C)CCC2=CC(C(=O)N)=CC=C2Br,O=C(NC(CCNC(=O)c1c(cccc1)CC)C)c2cc(ccc2)C,0.6823570427074828,0.13414634146341464
CCC(CC1=CC(C(=O)N)=CC=C1)C(C(=O)N)CCCC2=CC=C(C)C=C2,O=C(N)c1c(NC(=O)Cc2c(cc(cc2)C)C)cccc1,0.7166692521432869,0.23880597014925373
CN(CC1=CC(C(=O)N)=C(N)C(N)=C1CCCC)CC=CC2=CC=CC=C2C,O=C(NCCNC(=O)Cc1ccccc1)C(CCCc2ccccc2)C,0.7233024085401927,0.15584415584415584
O=C(CC1=CC=CC=C1)NC(=O)CCC=CC(=O)C2=NC=CC3=C2C(=N)C(=O)C=C3,S(c1ccccc1)CC(=O)N2CCN(C(=O)CC3Cc4c(cccc4)CC3)CC2,0.7099841272059362,0.11764705882352941
O=C(CCC1=CC=CC=C1)NCCN2C(=O)C(=C)C(=O)C3=CCC(=O)C=C32,O=C(Nc1ccccc1)NCCC(=O)NCC=CCNC(=O)CCCC(=O)c2c(N)cccc2,0.6214438640607192,0.22077922077922077
O=C(CC=CC=C1C=CC(=O)CC1=O)C2=CC=CC3=CC=C(C(=O)N)C=C32,O=C(N)c1cc(ccc1)CC(=O)NCC=CCNC(=O)CCc2cnc(N)cc2,0.6963410655014404,0.24358974358974358
NC1=CC=CC=C1CC(=O)NCCC(=C(C(=O)N))C2=CCC3=CC=CC=C3C2,Fc1c(cc(cc1)C(=O)N)C(=O)NCCCCNC(=O)c2c(nccc2)N,0.7352080765883788,0.18181818181818182
O=C(CC1=CC=CC=C1)NCC(=O)C2=CC=CC=C2CC(N)CCC(=O)N,O=C(NCc1c(cccc1)C(C)(C)C)c2cc(c(cc2)CC)CC,0.7163517928109631,0.19117647058823528
CC(CC1=CC=CC=C1)C(C(=O)N)CCC2=CC=CN=C2NC3=CC=CC=C3,O=C(N)c1cc(ccc1)C=2N=NN(C2)Cc3c(cccc3)C,0.7634631621139353,0.20270270270270271
O=C(CC1=CC=CC(N)=C1)NCC2=CC=CC=C2C3CCCC(C)C3,O=C(NCCNC(=O)Cc1ccccc1)Cc2ccc(cc2)CC[NH3+],0.7631315595689987,0.27419354838709675
C(=O)(CC1=CC(C(=O)O)=CC(N)=C1C(C)CCC)NC(=O)CC2=CC=CC=C2,O=C(NCC=CCNC(=O)C(c1ccccc1)(CC)CC)C=Cc2c(cccc2)C,0.697714281600811,0.18421052631578946
CC1=C(C(=O)N)C=CC=C1CC(=O)C(=O)CC=CC=CC2=CC=CC=C2C#N,O=C(Nc1c(cccc1)C(C)(C)C)CCC=Cc2ccccc2,0.7530519073845264,0.17333333333333334
NC(=C(C(=C)C))C1=CC=CC=C1NC(=O)CCC(C2=CC(C(=O)O)=CC=C2)C,Clc1c(Cl)cc(c(N)c1)C(=O)NCCNC(=O)Cc2ccccc2,0.7083354778199265,0.19736842105263158
C(=C(=O))(CC1=CC(C(=O)N)=CC=C1)N(C)C(=O)CCCCC2=CC=CC(N)=N2,O=C(Nc1c(N)cccc1)c2ccc(cc2)CN(C(=O)C)C,0.6806504091474476,0.21333333333333335
N#CC1=CC=C(C(=O)N)C=C1CC(C)=CC=CCC(=O)C(=O)NC2=CC=CC=C2,O=C(NCC=CCNC(=O)CCCCC(=O)N)C=CC=1OC(C(=O)N)=CC1,0.7240202983567521,0.1728395061728395
O=C(CC1=CC=CC=C(N)1)ONC2=CC(C(=O)N)=CC=C2C3=CCCC(C)=C3,O=C(NCC=Cc1ccccc1)C(=O)NCCNC(=O)Cc2ccccc2,0.6997111057160939,0.1375
C(C(=O)N)N(CC1=CC=CC=C1C(N)C)C(=O)C=CC2=CC=CC(N)=C2,O=C(N)c1c(cccc1)CCC(=O)NCC2C(CNC(=O)CCc3ccccc3)C2,0.6788589501922706,0.16883116883116883
O=C(NC1=CC=CC=C1Cl)C=CCC(C(=O)C(N))CC2=CC(C(=O)N)=CC=C2,O=C(NCc1c(NCCOC)cccc1)c2c(nccc2)NC(C)C,0.7184978141067879,0.16091954022988506
N#CC1=CC(C(=O)O)=CN=C1NCCCCCC2=CC(=O)CC3=CC=C(C(=O)N)C=C23,O=C1OC(C(=O)N(CCN(C(=O)c2c(c(ccc2)C(=O)N)C)C)C)(Cc3c1cc(cc3)C)C,0.6285677725871774,0.16326530612244897
CC1=CC=CC=C1CNCCCC2=CC=CC=C2CC(=O)CC3=CC=CC(=O)C3,[O-]C(=O)C=Cc1c(c2c(ccc(c2)C(=O)N)C)cccc1,0.7147199969135328,0.14473684210526316
CC1=CC=CC=C1CCCCNC=CC2=CC3=CC=C(C(=O)C(N))C=C3C2,O=C(N)c1cc(ccc1)CC(=O)NCC#Cc2ccccc2,0.7631177748066826,0.175
C=C(CC1=CC=CC=C(C(=O)N)1)N2CC(=O)NC(C3=CC=CC(N)=C3)=C2,O=C(N(Cc1c(cccc1)C(C)(C)C)C)c2cc(c(cc2)CC)CC,0.7296927983161667,0.15584415584415584
C(=O)=C(CC1=CC=CC(C(=O)N)=C1C)C(=O)CC=CC2=CC=CC(C)=C2,O=C(NCc1c(cccc1)C(C)(C)C)c2nnc(N)cc2,0.7477455905446246,0.16
CCC1=CC(N)=C(C(=O)N)C=C1CNC(=O)C(N)CC2=CC=C(C)C=C2,O=C(NCCc1c(cccc1)CC)C=2c3c(NC2C)cccc3,0.7199061617594781,0.2
O=C(NC(=O)CCC1=CC=CC=C1)NCC(=O)C=CCC2=CC=CC(=O)C2,O=C(NN=C(c1cc(ccc1)CC(C)C)C)CCc2ccccc2,0.7305977234544903,0.2602739726027397
CC(=O)C1=CC=CC=C1CCNC2=NC=CC=C2C(N)=CC3=CC=CC3,O=C(Nc1c(cccc1)C(C)(C)C)NC(C(=O)N)Cc2ccccc2,0.7701138004937804,0.16455696202531644
O=C(CC1=CC=CC(C(=O)N)=C1)N(C(=O)N)CCC2CCC3=CC=CC=C3C2,O=C(Nc1c(cccc1)C=C)c2cc3c(c4c(cccc4)C3=O)cc2,0.6474134210787676,0.12987012987012986
O=C(CC1=CC=C(C(N))C=C1)NCC2=CC(C)=CC=C2C3CC(C)CCC3,O=C(NCC(CNC(=O)c1c(cccc1)CCC)C)c2ncc(N)cc2,0.716192957696782,0.14457831325301204
O=C(CCCC1=CC=CC=C1)N(C(=O)C)CC=CC2=CC=C(C(=O)C(=O)(N))[NH1]2,[O-]C(=O)c1cc2c(cc1)cccc2CNC(=O)C3(Cc4c(cccc4)C3)C,0.6935504386242007,0.11627906976744186
C(=O)=C(CC1=CC(C(=O)N)=CC=C1)CSC=CC=CC2=CC=CC=C2,[O-]C(=O)c1cc(ccc1)CCC(=O)N2Cc3c(NC(=O)C2)cccc3,0.764133810792155,0.20512820512820512
O=C(CC1=CC=CC=C1)NCC(=O)CC=CC2=CC(C(=C(N))N)=C(N)C=C2Cl,O=C(NCc1c(cccc1)C(C)(C)C)C([NH3+])(c2ccccc2)C,0.7131575398103404,0.16
C=C(N)C1=CC=CC=C1NCC2=CC=CN=C2NCCCC(N)3CCCC3,O=C(NCCNc1c2c(ccc1)cccc2)CC([NH3+])c3c(cccc3)C,0.710417476401795,0.14457831325301204
CCC1=CC=C(C(=O)O)C=C1CC(=C(C(=O)O))C2=C(C(=O)C)C3=CC=C(C(=O)(N))C=C3C2,S1c2c(cccc2)C=C1CC(=O)N(CCN(C(=O)CCc3c(cccc3)C(=O)N)C)C,0.6275435992071638,0.17647058823529413
O=C(OC1=CC=CC=C1)NCCC=C(C)C=CC2=C(C(=O)N)C=CC3=C2CC(=O)C3,O=C(N)c1cc(ccc1)CC(=O)NCC#Cc2ccccc2,0.7519768932156916,0.19753086419753085
C(=O)(N)C1=CC=CC=C1C(=O)C2=CC=CC=C2C3=CC(=C(C(N)N))CC3,O=C(N)c1cc(c2ccc(cc2)C(=O)C=Cc3ccccc3)c(cc1)C,0.6757201753677524,0.2
CCCC(=O)NC(=O)C1=C(N)C=C(CNC(=O)CC2=CC=CC=C2C)C(=C(C))1,O=C(NC(=O)COC(=O)CCNC(=O)Cc1ccccc1)c2ccccc2,0.7281258833932771,0.25
O=C(CC1=CC=CC=C1)NCC2=CC=CC(N)=C2C3CCCC(C(O))=C3,O=C(NCC=CCNC(=O)CCCc1c(OC)cc(OC)cc1)C2=Cc3c(cccc3)C2,0.6855909772623949,0.1797752808988764
C(C(N))=C(C(=O)CCCC1=CC=CC=C1)CCC(=O)CC2=CC=CC(C(=O)N)=C2,O=C1N(C(=O)CCN1Cc2cc(ccc2)C(=O)N)Cc3cc(ccc3)C(=O)N,0.7251606111986922,0.3076923076923077
CC(C1CCC(N)CC1)CCCCC2=CC=CC=C2CCC(C(=O)(N)),O=C(NCC=CCNC(=O)c1ccccc1)c2c(cccc2)C(=O)N,0.7182399560074852,0.18032786885245902
CCC1=CC=CC=C1CCCC2=C(C(=O)C)C=CC=C2C=CC3=CC=CC(=N)3,ClC=1c2c(SC1CNc3c(c(ccc3)C(=O)N)C)cccc2,0.7422392022326263,0.1794871794871795
NC1=CC(C(=O)N)=CC2=C1CCN2CCC(=O)C3=CCC4=CC=CC=C4C3,O=C(NCCCCNC(=O)CCNC(=O)Cc1ccccc1)Cc2c(cccc2)COC(C)C,0.674291800668519,0.12048192771084337
O=C(NCC1=CC=CC(=O)C1)CCC2=CNC3=CC=C(C(C(=C)C(C)))C=C23,O=C(NCCNC(=O)CC1=CCCC1)c2cc(c(cc2)C)C,0.7123856255676958,0.1927710843373494
O=C(CC1=CC=CC=C(C(=O)C(N))1)NC2=CC=CC=C2C3=CC(N)=CN=C3,O=C(NCC=CCNC(=O)CC=1C(=O)Oc2c(cccc2)C1)c3c(cccc3)C(=O)C,0.6920631313035508,0.23376623376623376
O=C(CC1=CC=C(N)C(C(=O)N)=C1)NC2CCCC(C3=CC=CC=C3)=C(N)2,O=C(OCc1ccccc1)NCCC(=O)OCc2ccc(cc2)C(=O)N,0.7676372541638542,0.22857142857142856
C(=O)(CC1=C(C(=O)(N))C=CC(N)=C1CCC(C(C(=O)(N)))C)CCC2=CC=CC=C2,O=C(NCC=1Nc2c(cccc2)C1)CC=Cc3ccccc3,0.747494990795589,0.13157894736842105
CCC1=CC(N)=C(C(=O)C(C(N)))C=C1CCCC(C)C2=CC=C(C)C=C2,O=C(N)Cc1ccc(cc1)C=2Nc3c(cccc3)C2,0.7552043469703797,0.15942028985507245
CC(N)(C)C1=CC=CC=C1NCC=C(C)C(=C(C(=O)N))C2=CC=CC=C2,O=C(NCCCCNC(=O)CCNC(=O)Cc1ccccc1)C2=C(Oc3c(cccc3)C2)C,0.6662658509065665,0.15
C(=O)=C(CC1=CC(C(=O)N)=CC=C1)C(=O)CC2=CC=CC3=C2CC(C)(C)C3,S1c2c(NC(=O)C1)cc(cc2)C(=O)NCCNC(=O)C=C(c3c(cccc3)C)C,0.6900928981913232,0.19540229885057472
O=C(CC1=CC=CC=C1)C(=C)C=CC(=C(C(=O)O))CC2=CC=CC(C(=O)N)=C2,O=C(NCCCCCCNC(=O)c1cc2c3c(cccc3)Cc2cc1)c4cnc(c(C#N)c4)C,0.6824442818293481,0.12941176470588237
O=C(CCC1=CC=CC=C1)NC(=O)NCC(=N)C=CC2=CC(C(=O)N)=CC=C2,Fc1c(cccc1)C(=O)NCCCNC(=O)Nc2c(cccc2)C(C)(C)C,0.7142336215976023,0.1518987341772152
CN(CC1=CCCC(C(=O)N)=C1C)C(=O)CCCNC(=O)C2=CC=CC=C2Br,O=C(NCCNC(=O)CCC(=O)c1ccc(N)cc1)CC2=CCCC2,0.7469346570044648,0.20253164556962025
C(=O)(CC1=CC=CC=C1)C(C(=O)C)CC=CC2=CC=CC=C2NC3=NC=CC=C3,Brc1cc(c(SC)cc1)C[NH+]2C(c3c(cccc3)CC2)C(=O)N,0.679907237849461,0.12643678160919541
N#CC1=CC=C(C(N))C=C1C(=O)CNC=CC2=CC3=CC=CC(C(=O)C(N))=C3C=C2,O=C(NCC(O)CCNC(=O)Cc1c(O)cccc1)c2ccccc2,0.7928179969646685,0.11764705882352941
CCC1=CC=CC=C1CCC(=O)C=CC2=CC3=CC(N)=CC=C3C(=N)2,Brc1c2SC(C(=O)Nc3c(cccc3)CCC[NH3+])=Cc2ccc1,0.7876860564264989,0.17721518987341772
CC(=C(C(=C)C))CC1=CC=CC=C1NC(=O)C2=CC3=CC=CC(C(C(=O)N))=C3C2,Clc1c(c2c(cccc2)CCCC([O-])=O)ccc(c1)C(=O)C,0.7009058087162852,0.18181818181818182
CC1=CC=CC=C1CC(=O)CCCC=CC2=CC3=C(N)C=C(N)C=C3C2,Fc1c(ccc(N)c1)CC(=O)N2Cc3c(c(ccc3)C(=O)N)CC2,0.6875618420424359,0.1951219512195122
C(=O)=C(CC1=CC=CC(C(=O)O)=C1)CCC2=CC=C(C3=CC=CC=C3)C(=O)C2,O=C(NC1Cc2c(cccc2)CC1)CCc3c(cccc3)C[NH3+],0.7444919117407911,0.17567567567567569
O=C(NC(=O)C1CCCC1)CC2CCC3=CC=CC(C(=O)N)=C3C2,O=C(N)c1c(cccc1)CCC(=O)N(Cc2ccccc2)CCC=C,0.7123022142933665,0.1891891891891892
C(N)CC1=CC=C(C(=O)N)C=C1CC(=C)C2=CC3=CC=CC(C(=O)C(N))=C3S2,O=C(NCCc1c(cccc1)CC)C=Cc2cc(N)ccc2,0.706955550551946,0.18181818181818182
O=C(CC1CCCCC1)NCCCC2=C(C(=O)O)C=CC3=C2CCC(N)C3,O=C(NCCNC(=O)Cc1c(ccc(c1)C)C)c2c(cc(N)cc2)CC,0.712987779748059,0.20512820512820512
O=C(N)NC=CC=CC=CC1=CN=CC=C1C(=O)C2=CC(C(=O)N)=CC=C2,O=C(N(CCN(C(=O)c1cc(N)c(cc1)CC)C)C)c2c(ccc(c2)C(=O)N)C,0.7067154948662552,0.1917808219178082
CC(CC1=CC(C(=O)N)=CC=C1)N(C)CC=CC2=CC=C(C(=O)C(C(N)))C=C2,O=C1N(c2c(NC1)ccc(c3cc(ccc3)C(=O)N)c2)C,0.6414504614508094,0.22972972972972974
O=C(CC1=CC=CC(C(=O)N)=C1C)CC2CCCC3=CC=C(N)C=C23,O=C(NCC=CCNC(=O)C=Cc1c(cccc1)C)c2cc(N)c(cc2)CCCC,0.7174545085265419,0.15730337078651685
C(=O)=C(CC1=CC(C(=O)N)=CC=C1)C(=N)CCC=CC2=CC=CC=C2,O=C(N)c1cc(ccc1)CNC(=O)CCC([NH3+])c2ccccc2,0.7661238812781301,0.3484848484848485
O=C(C(N)CC1=CC=CC=C1)NCCC2CCC3=CC=C(C(=O)N)C=C3C2,O=C(N)c1cc(ccc1)CCNC(=O)CC=Cc2ccc(cc2)C(C)C,0.7244067346394645,0.2692307692307692
C=C(CC1=CC(N)=CC=C1)NCC2=CC=CC(N)=C2CC=CC3=CC=NC=C3,Brc1c(cccc1)CCC(=O)N(Cc2c(NC(=O)OC(C)(C)C)cccc2)C,0.7049998630366248,0.10227272727272728
CC(C)C1=CC=C(C(=O)N)C=C1N2CCCN(C3=CC=CC(C(=O)C)=C3)S2,O=C(N)c1cncc(c1)C=2N=NN(c3c(cccc3)CCC(=O)Nc4cc5c(cc4)CCC5)C2,0.6329437179853319,0.1935483870967742
NC1=CCCC=C1C(=O)C2=CC=CC=C2CNC(=O)CC3=CC=CC(N)=C3,S1c2c(NC(=O)C1)cc(cc2)C(=O)NCCCCNC(=O)c3c(N)c(ccc3)CC,0.6960011179152199,0.2375
C(C(=O)N)(CC1=CC(C(=O)N)=CC=C1)CCCC(=O)C=C(N)CC2=CC=CC=C2,O=C(N)c1cc(ccc1)CC(=O)NC(CCCNC(=O)C(c2ccccc2)C)C,0.6387092235198704,0.391304347826087
CC(CC1=CC(C(=C(N))N)=CC=C1)N(C)CCNC(=O)CC2=CC=CC=C2,Clc1c(Cl)cccc1CC(=O)NCCNC(=O)CCCC(=O)NCc2ccccc2,0.6817298234354882,0.2898550724637681
O=C(CCC1=CC=CC=C(C(=C)N)1)N(C(=O)C(N))CCC=CNC2=CC=CC=C2,O=C(NNC(=O)c1cc(c2ccc(cc2)C(=O)N)ccc1)c3c(cccc3)C,0.6587660064850017,0.17105263157894737
O=C(NCC1=CC=CC=C1)NCC(=O)C2=CC3=CC=CC(C(CC)C)=C3S2,O=C(N1CCN(C(=O)C2=C(c3ccccc3)CCC2)CC1)c4c(N)ccc(c4)CC,0.6606544836909716,0.17073170731707318
O=C(CC1=CC=CC=C1)NCCCC2=CC(N(=O))=CC(=C2)CCC(N)C,O=C(N)c1c(cc(NC(CCCCc2ccccc2)C)cc1)C,0.6923823086810151,0.3283582089552239
C(C(CC)C(C))=C(NCC1=CC=CC=C1CC(=O)(N))CCNC2=CC=CC=C2,Clc1cc2c(c(ccc2)C(=O)NCCC(NC(=O)CCc3c(C#N)cccc3)C)cc1,0.7165719972088149,0.19318181818181818
C(C(=O)O)(CC1=CC(C(=O)N)=CC=C1)CCC=CNC2=CC=CC(N)=C2,O=C(N)c1ccc(cc1)CC(=O)NCCCCNC(=O)CCNC(=O)Cc2ccccc2,0.6908776082055588,0.25
O=C(CC1=CC=CC=C1)NCCC(C)C2=CC=C3C(=C2)CCCC(C(C(C)))3,Fc1c(c2cc(c(N)cc2)C(=O)N)cc(cc1)CC(=O)OC,0.7250239710925444,0.14285714285714285
N(C(=O)CC1CCCC1)CC2CCC3=CC=CC(C(=O)C(=O)(N))=C3C2,O=C(N)c1cc(ccc1)CC(=O)NCC=CCNC(=O)CCc2cnc(N)cc2,0.6681756390901958,0.175
O=C(NC=CC(=C)CNC(=O)CC1=CC=CC=C1)C=C2C=CC3=CC=CC=C32,O=C(NCc1c(cccc1)CC)CCC=2Nc3c(cccc3)C2,0.7418378626397151,0.15789473684210525
C(N)C(C(=O)N)CC1=CC=C(N)C=C1NC(=O)C2CC3=CC=CC=C3C2,O=C(N1CCC(=O)CC1)c2c(cc(c3cc(ccc3)C(=O)N)cc2)C,0.6876594316422422,0.15789473684210525
